SYS_ID	FKS_META_T	SHORT_DSC	LGC_ID	INACTV_IND	CATEGORY_ID	OTHER_CD	LONG_DSC
299	CLNTRELC	Uncle/Niece (Paternal)	UN	N	 	MF	270
300	CLNTRELC	Unknown/Unknown	UNK	N	 	UU	300
314	CLS_RSNC	Death of Child	0001	N	 	 	 
6307	CLS_RSNC	Child rec svcs from Probation, Case Susp	0002	N	 	 	 
317	CLS_RSNC	Family Stabilized (FM)	0023	N	 	 	 
320	CLS_RSNC	Re-Unified With Parent/Guardian (Court)	0023	N	 	 	 
321	CLS_RSNC	Re-Unified With Parent/Guardian(Non-Crt)	0023	N	 	 	 
5370	CLS_RSNC	Unknown at Conversion	0024	Y	 	 	 
319	CLS_RSNC	Placement with Relative	0025	N	 	 	 
5634	CLS_RSNC	Incarcerated - Adjudicated Non 601/602	0025	N	 	 	 
302	CLS_RSNC	Adoption Finalized/Former Foster Parent	0026	N	 	 	 
5635	CLS_RSNC	Not Incarcerated - Adjudicate 601/602	0026	N	 	 	 
304	CLS_RSNC	Adoption Finalized/Relative	0027	N	 	 	 
5950	CLS_RSNC	Kin-GAP	0027	N	 	 	 
303	CLS_RSNC	Adoption Finalized/Non-Relative	0028	N	 	 	 
309	CLS_RSNC	Child in Medic Fac/Depen Dismsd or Susp	0029	N	 	 	 
313	CLS_RSNC	Court Ordered Termination	0029	N	 	 	 
6452	CLS_RSNC	Change from 601/602 to 300 Dependency	0029	N	 	 	 
315	CLS_RSNC	Emancipation/Age of Majority	0030	N	 	 	 
310	CLS_RSNC	Child Runaway	0034	N	 	 	 
311	CLS_RSNC	Closed ICPC/International Request	0035	N	 	 	 
324	CLS_RSNC	Transferred to Tribal Jur Outside of CA	0035	N	 	 	 
312	CLS_RSNC	Conversion (ICT)	0036	Y	 	 	 
323	CLS_RSNC	Services Provided By Other Agency	0036	N	 	 	 
305	CLS_RSNC	Services Provided By Adoption Agency	0041	N	 	 	 
318	CLS_RSNC	Guardianship Established/Child Placed	0042	N	 	 	 
308	CLS_RSNC	Incarcerated - Adjudicated 601/602	0043	N	 	 	 
307	CLS_RSNC	Child Committed to State Hospital	0044	N	 	 	 
306	CLS_RSNC	Child Abducted	0046	N	 	 	 
322	CLS_RSNC	Refused Services	0047	N	 	 	 
316	CLS_RSNC	Exceeded Time Limit	0048	N	 	 	 
6541	CLS_RSNC	NMD Eligible for Reentry	0049	N	 	 	 
6542	CLS_RSNC	NRLG Eligible for Reentry	0050	N	 	 	 
6543	CLS_RSNC	Age Limit Exit	0051	N	 	 	 
325	CLT_CONC	Behavioral	0001	N	 	00	 
326	CLT_CONC	Emotional	0002	N	 	00	 
327	CLT_CONC	Physical Health	0003	N	 	00	 
328	CLT_CONC	Alcohol Abuse	0004	N	325	06	 
329	CLT_CONC	Associates w/Children Who Get in Trouble	0005	N	325	00	 
330	CLT_CONC	Associates with Gang Members	0006	N	325	00	 
331	CLT_CONC	Believes Others Are Out To Get Him/Her	0007	N	326	02	 
332	CLT_CONC	Bizarre Behavior Exhibited	0008	N	325	00	 
333	CLT_CONC	Cruel or Mean to Others	0009	N	325	00	 
334	CLT_CONC	Cruel to Animals	0010	N	325	00	 
335	CLT_CONC	Damages/Destroys Property	0011	N	325	00	 
336	CLT_CONC	Demands Attention	0012	N	325	00	 
337	CLT_CONC	Depressed and/or Withdrawn	0013	N	325	02	 
338	CLT_CONC	Disobedient at Home	0014	N	325	00	 
339	CLT_CONC	Disobedient at School	0015	N	325	00	 
340	CLT_CONC	Does not Accept Authority	0016	N	325	00	 
341	CLT_CONC	Does not Bond with Parental Figures	0017	N	325	00	 
342	CLT_CONC	Does not Get Along with Other Children	0018	N	325	00	 
343	CLT_CONC	Drug Use	0019	N	325	06	 
344	CLT_CONC	Fearful or Anxious	0020	N	325	00	 
345	CLT_CONC	Gang Member	0021	N	325	00	 
346	CLT_CONC	Gets into Fights	0022	N	325	00	 
347	CLT_CONC	Hyperactive/Restless	0023	N	326	02	 
348	CLT_CONC	Impulsive (Acts Without Thinking)	0024	N	326	02	 
349	CLT_CONC	Manipulative of Adults	0025	N	325	00	 
350	CLT_CONC	Mood Swings (Frequent and/or Persistent)	0026	N	326	02	 
351	CLT_CONC	No Apparent Guilt after Misbehaving	0027	N	325	00	 
352	CLT_CONC	Other Behavioral Condition	0028	N	325	00	 
353	CLT_CONC	Physically Assaults Peers/Adults	0029	N	325	00	 
354	CLT_CONC	Plays with Matches	0030	N	325	00	 
355	CLT_CONC	Runs Away From Placement	0031	N	325	00	 
356	CLT_CONC	Screams More Than Usual for Age	0032	N	325	00	 
357	CLT_CONC	Sets Fires	0033	N	326	02	 
358	CLT_CONC	Smoker	0034	N	325	00	 
359	CLT_CONC	Suicidal (Discusses, Plans)	0035	N	326	02	 
360	CLT_CONC	Suicidal (Has Attempted)	0036	N	326	02	 
361	CLT_CONC	Suicidal (Self-Destructive Behavior)	0037	N	326	02	 
362	CLT_CONC	Swears, Obscene Provocative Language	0038	N	325	00	 
363	CLT_CONC	Temper Tantrums, is Volatile	0039	N	325	00	 
364	CLT_CONC	Verbally Threatens Peers/Adults	0040	N	325	00	 
365	CLT_CONC	Violent or Harmful Toward Self	0041	N	326	02	 
366	CLT_CONC	Worries Excessively/Preoccupied	0042	N	326	02	 
367	CLT_CONC	Alcohol Abuse (Previous Treatment for)	0043	N	326	06	 
368	CLT_CONC	Anti-Social Acts When Intoxicated	0044	N	326	00	 
3093	CLT_CONC	Attention Deficit Disorder	0045	N	326	02	 
369	CLT_CONC	Delinquent Behavior to get Drugs/Alcohol	0046	N	325	00	 
370	CLT_CONC	Delinquent Behavior When Intoxicated	0047	N	325	00	 
371	CLT_CONC	Drug Abuse (Previous Treatment for)	0048	N	326	06	 
372	CLT_CONC	Emotional Disorder (DSM, Curnt Rev)	0049	N	326	02	 
373	CLT_CONC	Hallucinates, Delusions/Bizarre Thghts	0050	N	326	02	 
374	CLT_CONC	High Risk Behavior To get Drugs/Alcohol	0051	N	325	00	 
375	CLT_CONC	High Risk Behavior When Intoxicated	0052	N	325	00	 
376	CLT_CONC	High Risk/Delinquent/Anti-Social Acts	0053	N	325	00	 
377	CLT_CONC	Other Client Emotional Condition	0054	N	326	02	 
378	CLT_CONC	Psych Hospitalization (Current/Past)	0055	N	326	02	 
379	CLT_CONC	Psychotropic Medication Required	0056	N	326	02	 
380	CLT_CONC	SED & Requiring Out Of Home Placement	0057	N	326	02	 
381	CLT_CONC	Sexual Behavior Is Inappropriate	0058	N	325	00	 
382	CLT_CONC	Sexual Identity (Confusion With)	0059	N	326	02	 
383	CLT_CONC	Sexual Perpetrator/Exploits Others	0060	N	325	00	 
384	CLT_CONC	Sexual Victim	0061	N	325	00	 
385	CLT_CONC	Allergies	0062	N	327	06	 
3094	CLT_CONC	Anal Fissure	0063	N	327	06	 
3095	CLT_CONC	Anemia	0064	N	327	06	 
386	CLT_CONC	Anorexia	0065	N	327	06	 
3096	CLT_CONC	Appendicitis	0066	N	327	06	 
387	CLT_CONC	Apnea Equipment	0067	N	327	06	 
388	CLT_CONC	Asthma	0068	N	327	06	 
3097	CLT_CONC	Astigmatism	0069	N	327	05	 
3098	CLT_CONC	Atrophy, Testicle	0070	N	327	06	 
3261	CLT_CONC	Speech Impairment	0071	N	327	05	 
389	CLT_CONC	Blind / Visual Impairment	0072	Y	327	05	 
3099	CLT_CONC	Bronchitis	0073	N	327	00	 
3100	CLT_CONC	Bronchopneumonia	0074	N	327	00	 
390	CLT_CONC	Bulimia	0075	N	327	06	 
3101	CLT_CONC	Cancer	0076	N	327	06	 
3102	CLT_CONC	Cerebral Palsy	0077	N	327	06	 
3103	CLT_CONC	Chickenpox	0078	N	327	06	 
3104	CLT_CONC	Cleft Lip/Palate	0079	Y	327	04	 
3105	CLT_CONC	Concussion	0080	N	327	00	 
3106	CLT_CONC	Congenital Heart Disease	0081	N	327	06	 
3107	CLT_CONC	Pink Eye / Conjunctivitis	0082	N	327	00	 
3140	CLT_CONC	Crossed Eyes - Strabismus	0083	N	327	05	 
3108	CLT_CONC	Croup	0084	N	327	00	 
3109	CLT_CONC	Cystic Fibrosis	0085	N	327	06	 
3110	CLT_CONC	Cystitis	0086	N	327	06	 
391	CLT_CONC	Deaf/Hearing Impairment	0087	Y	327	05	 
392	CLT_CONC	Developmentally Disabled	0088	N	327	03	 
393	CLT_CONC	Diabetes	0089	N	327	06	 
394	CLT_CONC	Diet, Requires Special	0090	N	327	06	 
3111	CLT_CONC	Down's Syndrome	0091	N	327	06	 
395	CLT_CONC	Encopresis	0092	N	327	06	 
396	CLT_CONC	Bedwetting / Enuresis	0093	N	327	06	 
3112	CLT_CONC	Failure to Thrive	0094	N	327	06	 
3122	CLT_CONC	Farsightedness - Hyperopia	0095	N	327	05	 
3113	CLT_CONC	Heart Murmur	0096	N	327	06	 
3114	CLT_CONC	Gastroesophageal Reflux, Esophagitis	0097	N	327	06	 
3115	CLT_CONC	Intestinal Parasites / Giardiasis	0098	N	327	00	 
3116	CLT_CONC	Gingivitis	0099	N	327	00	 
3117	CLT_CONC	Hemophilia	0100	N	327	06	 
3118	CLT_CONC	Hepatitis	0101	N	327	06	 
3119	CLT_CONC	Hernia	0102	N	327	06	 
3120	CLT_CONC	Herpes	0103	N	327	06	 
3262	CLT_CONC	Kidney Disease, Chronic	0104	N	327	06	 
3123	CLT_CONC	High Blood Pressure / Hypertension	0105	N	327	06	 
3124	CLT_CONC	Misaligned Teeth/Malocclusion	0106	N	327	00	 
3125	CLT_CONC	Measles (Rubeola)	0107	N	327	00	 
398	CLT_CONC	Medical Equipment/Procedures Required	0108	Y	327	06	 
399	CLT_CONC	Medication Required	0109	N	327	06	 
3126	CLT_CONC	Meningitis	0110	N	327	06	 
3130	CLT_CONC	Middle Ear Infection - Otitis Media	0111	N	327	00	 
3127	CLT_CONC	Mumps	0112	N	327	06	 
3128	CLT_CONC	Nearsightedness - Myopia	0113	N	327	05	 
400	CLT_CONC	Non-Ambulatory	0114	N	327	04	 
3263	CLT_CONC	Other Chronic Disordr Req Ongoing Trtmnt	0115	N	327	06	 
401	CLT_CONC	Other Physical Health Condition	0116	N	327	00	 
3129	CLT_CONC	Outer Ear Infection - Otitis Externa	0117	N	327	00	 
3131	CLT_CONC	Pneumonia	0118	N	327	00	 
3132	CLT_CONC	Prematurity	0119	N	327	00	 
3133	CLT_CONC	Prenatal Drug Exposure	0120	Y	327	09	 
3134	CLT_CONC	Respiratory Distress Syndrome	0121	N	327	06	 
3135	CLT_CONC	Respiratory Failure	0122	N	327	06	 
3136	CLT_CONC	Rheumatic Fever	0123	N	327	06	 
3137	CLT_CONC	German Measles/Rubella	0124	N	327	06	 
3138	CLT_CONC	Scoliosis	0125	N	327	04	 
3121	CLT_CONC	Shingles - Herpes Zoster	0126	N	327	00	 
3139	CLT_CONC	Sickle Cell	0127	N	327	06	 
3141	CLT_CONC	Strep Throat/Tonsilitis	0128	Y	327	00	 
3142	CLT_CONC	Swimmer's Ear	0129	N	327	00	 
402	CLT_CONC	Pregnant	0130	N	327	00	 
403	CLT_CONC	Seizure Disorder	0131	N	327	06	 
404	CLT_CONC	Severe Deficits In Self-Help Skills	0132	N	327	06	 
405	CLT_CONC	Sexually Transmitted Disease	0133	N	327	06	 
406	CLT_CONC	Some Deficits In Self-Help Skills	0134	N	327	06	 
407	CLT_CONC	Special Education Pupil, Certified	0135	N	327	06	 
3143	CLT_CONC	Tuberculosis	0136	N	327	06	 
5396	CLT_CONC	Fetal Alcohol Effect/Fet. Alcohol Sndrom	0137	Y	327	08	 
5398	CLT_CONC	SOC158	0138	N	 	00	 
5399	CLT_CONC	Multiple Disabilities	0139	N	327	07	 
5400	CLT_CONC	No Known Health Condition (SOC158)	0140	N	5398	00	 
5401	CLT_CONC	Emotionally Disordered	0141	N	5398	02	 
5402	CLT_CONC	Mentally Retarded	0142	N	5398	03	 
5403	CLT_CONC	Orthopedically Handicapped	0143	N	5398	04	 
5404	CLT_CONC	Sensorially Deprived	0144	N	5398	05	 
5405	CLT_CONC	Physiologically Disordered	0145	N	5398	06	 
5406	CLT_CONC	Multiply Disabled	0146	N	5398	07	 
5407	CLT_CONC	Alcohol Exposure	0147	N	5398	08	 
5408	CLT_CONC	Drug Exposure	0148	N	5398	09	 
5409	CLT_CONC	Drug and Alcohol Exposure	0149	N	5398	10	 
5655	CLT_CONC	Attention Deficit Hyperactive Disorder	0150	N	326	02	 
5656	CLT_CONC	Manic Depressive	0151	N	326	02	 
5657	CLT_CONC	Schizophrenia	0152	N	326	02	 
5658	CLT_CONC	Bottle Mouth Caries / Cavities	0153	N	327	11	 
5659	CLT_CONC	Cavities / Dental Caries	0154	N	327	11	 
5660	CLT_CONC	Fracture - Dental	0155	N	327	11	 
5661	CLT_CONC	Tooth Abscess	0156	N	327	00	 
5662	CLT_CONC	Arthritis	0157	N	327	04	 
5663	CLT_CONC	Autism	0158	N	326	02	 
5664	CLT_CONC	Battered Child Syndrome	0159	N	327	06	 
5665	CLT_CONC	Blind	0160	N	327	05	 
5666	CLT_CONC	Visual Impairment	0161	N	327	05	 
5667	CLT_CONC	Boil / Furunculosis	0162	N	327	00	 
5668	CLT_CONC	Bronchial Pulmonary Dysplasia	0163	N	327	06	 
5669	CLT_CONC	Bronchiolitis	0164	N	327	00	 
5670	CLT_CONC	Burns	0165	N	327	06	 
5671	CLT_CONC	Cleft Lip	0166	N	327	04	 
5672	CLT_CONC	Cleft Palate	0167	N	327	04	 
5673	CLT_CONC	Congenital Anomalies	0168	N	327	06	 
5674	CLT_CONC	Conversion Client Condition	0169	Y	327	 	 
5675	CLT_CONC	Dacryocystitis	0170	N	327	00	 
5676	CLT_CONC	Deaf	0171	N	327	05	 
5677	CLT_CONC	Hearing Impairment	0172	N	327	05	 
5678	CLT_CONC	Dermatitis	0173	N	327	06	 
5679	CLT_CONC	Developmentally Delayed	0174	N	327	03	 
5680	CLT_CONC	Diarrhea	0175	N	327	00	 
5681	CLT_CONC	Dyslexia	0176	N	327	05	 
5682	CLT_CONC	Eczema	0177	N	327	06	 
5683	CLT_CONC	Enteritis	0178	N	327	00	 
5684	CLT_CONC	Esotropia	0179	N	327	06	 
5685	CLT_CONC	Exotropia	0180	N	327	06	 
5686	CLT_CONC	Fetal Alcohol Effect	0181	N	327	08	 
5687	CLT_CONC	Fetal Alcohol Syndrome	0182	N	327	08	 
5688	CLT_CONC	Fracture - Bone	0183	N	327	00	 
5689	CLT_CONC	Gastroenteritis	0184	N	327	00	 
5690	CLT_CONC	Hodgkins Disease	0185	N	327	06	 
5691	CLT_CONC	Huntington's Disease	0186	N	327	06	 
5692	CLT_CONC	Hydrocele	0187	N	327	00	 
5693	CLT_CONC	Water on the Brain / Hydrocephalus	0188	N	327	06	 
5694	CLT_CONC	Immune Deficiency Disorder	0189	N	327	06	 
5695	CLT_CONC	Impetigo	0190	N	327	00	 
5696	CLT_CONC	Intraventricular Hemorrhage	0191	N	327	06	 
5697	CLT_CONC	Learning Disorder	0192	N	327	06	 
5698	CLT_CONC	Lice	0193	N	327	00	 
5699	CLT_CONC	Medical Equipment Required	0194	N	327	06	 
5701	CLT_CONC	Medical Procedures Required	0196	N	327	06	 
5702	CLT_CONC	Meth Lab Exposure	0197	N	327	00	 
5703	CLT_CONC	Multiple Sclerosis	0198	N	327	06	 
5704	CLT_CONC	Muscular Dystrophy	0199	N	327	04	 
5705	CLT_CONC	Neurological Impairment	0200	N	327	06	 
5706	CLT_CONC	Nevis, Non-neoplastic	0201	N	327	06	 
5707	CLT_CONC	Obesity	0202	N	327	06	 
5708	CLT_CONC	Oth. Developmental/Functional Limitation	0203	N	327	06	 
5709	CLT_CONC	Patent Ductus Arteriosis	0204	N	327	00	 
5710	CLT_CONC	Pharyngitis	0205	N	327	00	 
5711	CLT_CONC	Phimosis	0206	N	327	06	 
5712	CLT_CONC	Prenatal Alcohol Exposure	0207	N	327	08	 
5713	CLT_CONC	Prenatal Drug Exposure - Cocaine	0208	N	327	09	 
5714	CLT_CONC	Prenatal Drug Exposure - Heroin	0209	N	327	09	 
5715	CLT_CONC	Prenatal Drug Exposure - Marijuana	0210	N	327	09	 
5716	CLT_CONC	Prenatal Drug Exposure - Methamphetamine	0211	N	327	09	 
5717	CLT_CONC	Prenatal Drug Exposure - Other	0212	N	327	09	 
5718	CLT_CONC	Prenatal Drug Exposure - PCP	0213	N	327	09	 
5719	CLT_CONC	Needs Glasses / Refractive Error	0214	N	327	05	 
5720	CLT_CONC	Retinal Hemorrhage	0215	N	327	00	 
5721	CLT_CONC	Ring Worm / Tinea Corporis	0216	N	327	00	 
5722	CLT_CONC	Rotavirus	0217	N	327	06	 
5723	CLT_CONC	Scabies	0218	N	327	00	 
5724	CLT_CONC	Shaken Baby Syndrome	0219	N	327	06	 
5725	CLT_CONC	Sinusitis	0220	N	327	00	 
5726	CLT_CONC	Spina bifida	0221	N	327	06	 
5727	CLT_CONC	Strep Throat	0222	N	327	00	 
5728	CLT_CONC	Tonsillitis	0223	N	327	00	 
5729	CLT_CONC	Subdural Hematoma	0224	N	327	00	 
5730	CLT_CONC	Undescended Testicles	0225	N	327	00	 
5731	CLT_CONC	Unknown Condition Needing Diagnosis	0226	N	327	01	 
5732	CLT_CONC	Upper Respiratory Infection	0227	N	327	00	 
5733	CLT_CONC	Urinary Tract Infection	0228	N	327	00	 
6279	CLT_CONC	No Known Health Condition	0228	N	6280	00	 
6280	CLT_CONC	No Known Health Condition	0229	N	 	00	 
408	CMM_MTHC	In-Person	0001	N	 	 	 
409	CMM_MTHC	Telephone	0002	N	 	 	 
410	CMM_MTHC	Written	0003	N	 	 	 
5375	CMM_MTHC	Fax	0004	N	 	 	 
5378	CMM_MTHC	E-Mail	0005	N	 	 	 
411	CND_CATC	Behavioral	0001	N	 	 	 
412	CND_CATC	Emotional	0002	N	 	 	 
413	CND_CATC	Physical Health	0003	N	 	 	 
5397	CND_CATC	SOC158	0004	N	 	 	 
414	CNT_LOC	Court	0001	N	 	 	 
415	CNT_LOC	CWS Office	0002	N	 	 	 
417	CNT_LOC	Home	0004	N	 	 	 
418	CNT_LOC	Other	0005	N	 	 	 
5524	CNT_LOC	In Placement	0006	N	 	 	 
420	CNT_LOC	School	0007	N	 	 	 
3071	CNT_PRTC	Visits	0001	N	 	 	 
3072	CNT_PRTC	Contacts	0002	N	 	 	 
421	CNT_PRTC	Child/Grandparent	0003	N	3071	 	 
422	CNT_PRTC	Child/Other Contact	0004	N	3071	 	 
423	CNT_PRTC	Child/Parent-Guardian	0005	N	3071	 	 
424	CNT_PRTC	Child/Sibling	0006	N	3071	 	 
425	CNT_PRTC	Staff Person/Child	0007	N	3072	 	 
426	CNT_PRTC	Staff Person/Other Contact	0008	N	3072	 	 
427	CNT_PRTC	Staff Person/Parent-Guardian	0009	N	3072	 	 
428	CNT_PRTC	Staff Person/Sub Care Provider	0010	N	3072	 	 
429	CNT_PRTC	Staff Person/Attorney	0011	N	3072	 	 
430	CNT_PRTC	Staff Person/Collateral	0012	N	3072	 	 
431	CNT_PRTC	Staff Person/Reporter	0013	N	3072	 	 
432	CNT_PRTC	Staff Person/Service Provider	0014	N	3072	 	 
5443	CNT_PRTC	Staff Person/Staff Person	0015	N	3072	 	 
433	CNT_TYPC	Conduct Client Evaluation	0001	N	 	 	Contact between Staff Person and Client to assure child's hlth/safety and assess progress of client in achieving servc plan objectives and/or service plan goal.
434	CNT_TYPC	Consult with Attorney	0002	N	 	 	A contact between a Staff Person and Attorney or other legal advocate.
435	CNT_TYPC	Investigate Referral	0003	N	 	 	A contact initiated for the purposes of investigating a Referral.
436	CNT_TYPC	Consult with Sub Care Provider	0004	N	 	 	A contact between a Staff Person and a Substitute Care Provider for the purpose of conferring on a case.
437	CNT_TYPC	Consult with Service Provider	0005	N	 	 	A contact between a Staff Person and a Client during the course of transporting the Client.
438	CNT_TYPC	Verify Residence	0006	N	 	 	A contact between a Staff Person and parent or guardian for the purpose of verifying the residence of the person entitled to custody of the child.
439	CNT_TYPC	Consult with Collateral	0007	N	 	 	A contact between a Staff Person and a Collateral Individual for the pupose of providing/obtaining specific information about a Client.
440	CNT_TYPC	Deliver Service to Client	0008	N	 	 	A contact between a Staff Person and a Client for the pupose of providing a service specified in the Case Plan.
441	CNT_TYPC	Supervise Visitation	0009	N	 	 	A contact between a Staff Person, a Child Client , and another party for the pupose of supervising visitation.
5621	CNT_TYPC	Consult with Staff Person	0010	N	 	 	A contact between a Staff Person and a Staff Person for the purpose of conferring on a case.
6720	CNT_TYPC	Conduct NMD Safety Assessment	0011	N	 	 	A contact for the purpose of investigating alleged abuse of an NMD at the hands of a Caregiver.
6721	CNT_TYPC	Extended Foster Care Inquiry	0012	N	 	 	A contact between a Staff Person and a Client for the purpose of fielding an inquiry regarding extended foster care.
442	CNTHRG_C	No Report	0050	N	 	01	 
443	CNTHRG_C	Late Report	0055	N	 	01	 
444	CNTHRG_C	No Notice	0100	N	 	01	 
445	CNTHRG_C	Insufficient Report	0150	N	 	01	 
446	CNTHRG_C	Insufficient Notice	0200	N	 	01	 
447	CNTHRG_C	Incarcerated Parent Not Transported	0250	N	 	01	 
448	CNTHRG_C	Receipt of Therapists Report	0300	N	 	01	 
449	CNTHRG_C	Receipt of Drug Test Results	0350	N	 	 	 
450	CNTHRG_C	Receipt of Psychological Evaluation	0400	N	 	 	 
451	CNTHRG_C	Receipt of Assessment	0450	N	 	 	 
452	CNTHRG_C	Receipt of Fingerprint Results	0500	N	 	 	 
453	CNTHRG_C	Receipt of Home Study	0550	N	 	 	 
454	CNTHRG_C	Receipt of ICPC Approval	0600	N	 	 	 
455	CNTHRG_C	Receipt of ICWA Determination	0650	N	 	01	 
456	CNTHRG_C	Receipt of Medical Report	0700	N	 	01	 
457	CNTHRG_C	Receipt of Paternity Test Results	0750	N	 	 	 
458	CNTHRG_C	Failure to Appear - Minor	0800	N	 	01	 
459	CNTHRG_C	Failure to Appear - Parent/Guardian	0850	N	 	01	 
460	CNTHRG_C	Failure to Appear - Attorney	0900	N	 	01	 
461	CNTHRG_C	Failure to Appear - Social Worker	0950	N	 	01	 
462	CNTHRG_C	Failure to Appear - Witness	1000	N	 	 	 
463	CNTHRG_C	Due Diligence	1050	N	 	 	 
464	CNTHRG_C	Request of Social Worker	1100	N	 	01	 
465	CNTHRG_C	Request of Child's Attorney	1150	N	 	01	 
466	CNTHRG_C	Request of Parents' Attorney	1200	N	 	01	 
467	CNTHRG_C	Request of Agency Attorney	1250	N	 	01	 
468	CNTHRG_C	Request of Other Attorney	1300	N	 	01	 
3064	CNTHRG_C	Request of Parent	1325	N	 	01	 
469	CNTHRG_C	Courts Own Motion	1350	N	 	01	 
470	CNTRY_C	Algeria	AA	N	 	 	 
471	CNTRY_C	Albania	AB	N	 	 	 
472	CNTRY_C	Argentina	AG	N	 	 	 
473	CNTRY_C	Afghanistan	AN	N	 	 	 
474	CNTRY_C	Angola	AO	N	 	 	 
475	CNTRY_C	Austria	AS	N	 	 	 
476	CNTRY_C	Australia	AU	N	 	 	 
477	CNTRY_C	Bangladesh	BA	N	 	 	 
478	CNTRY_C	Belgium	BE	N	 	 	 
479	CNTRY_C	Bulgaria	BL	N	 	 	 
480	CNTRY_C	Bolivia	BO	N	 	 	 
481	CNTRY_C	Brazil	BR	N	 	 	 
482	CNTRY_C	Burma	BU	N	 	 	 
483	CNTRY_C	Belize	BZ	N	 	 	 
484	CNTRY_C	Colombia	CB	N	 	 	 
485	CNTRY_C	Chad	CD	N	 	 	 
486	CNTRY_C	China (Mainland)	CH	N	 	 	 
487	CNTRY_C	Czechoslovakia	CK	N	 	 	 
488	CNTRY_C	Chile	CL	N	 	 	 
489	CNTRY_C	Cambodia (Kampuchea)	CM	N	 	 	 
490	CNTRY_C	Canada	CN	N	 	 	 
491	CNTRY_C	Costa Rica	CR	N	 	 	 
492	CNTRY_C	Cuba	CU	N	 	 	 
493	CNTRY_C	Denmark	DN	N	 	 	 
494	CNTRY_C	Dominican Republic	DR	N	 	 	 
495	CNTRY_C	Ecuador	EC	N	 	 	 
496	CNTRY_C	Egypt	EG	N	 	 	 
497	CNTRY_C	England	EN	N	 	 	 
498	CNTRY_C	El Salvador	ES	N	 	 	 
499	CNTRY_C	Ethiopia	ET	N	 	 	 
500	CNTRY_C	Finland	FI	N	 	 	 
501	CNTRY_C	France	FR	N	 	 	 
502	CNTRY_C	Greece	GC	N	 	 	 
503	CNTRY_C	Ghana	GH	N	 	 	 
504	CNTRY_C	Guatemala	GM	N	 	 	 
505	CNTRY_C	Germany	GR	N	 	 	 
506	CNTRY_C	Guyana	GY	N	 	 	 
507	CNTRY_C	Haiti	HA	N	 	 	 
508	CNTRY_C	Honduras	HO	N	 	 	 
509	CNTRY_C	Hungary	HU	N	 	 	 
510	CNTRY_C	India	II	N	 	 	 
511	CNTRY_C	Indonesia	IO	N	 	 	 
512	CNTRY_C	Iraq	IQ	N	 	 	 
513	CNTRY_C	Iran	IR	N	 	 	 
514	CNTRY_C	Israel	IS	N	 	 	 
515	CNTRY_C	Italy	IT	N	 	 	 
516	CNTRY_C	Japan	JA	N	 	 	 
517	CNTRY_C	Jamaica	JM	N	 	 	 
518	CNTRY_C	Jordan	JO	N	 	 	 
519	CNTRY_C	Kenya	KE	N	 	 	 
520	CNTRY_C	Korea, North	KN	N	 	 	 
521	CNTRY_C	Korea, South	KO	N	 	 	 
522	CNTRY_C	Liberia	LB	N	 	 	 
523	CNTRY_C	Lebanon	LE	N	 	 	 
524	CNTRY_C	Libya	LI	N	 	 	 
525	CNTRY_C	Laos	LO	N	 	 	 
526	CNTRY_C	Malaysia	ML	N	 	 	 
527	CNTRY_C	Morocco	MO	N	 	 	 
528	CNTRY_C	Mexico	MX	N	 	 	 
529	CNTRY_C	Netherlands (Holland)	NE	N	 	 	 
530	CNTRY_C	Nicaragua	NG	N	 	 	 
531	CNTRY_C	Nigeria	NI	N	 	 	 
532	CNTRY_C	Norway	NO	N	 	 	 
533	CNTRY_C	Ireland, Northern	NR	N	 	 	 
534	CNTRY_C	New Zealand	NZ	N	 	 	 
535	CNTRY_C	Peru	PE	N	 	 	 
536	CNTRY_C	Paraguay	PG	N	 	 	 
537	CNTRY_C	Philippines	PI	N	 	 	 
538	CNTRY_C	Pakistan	PK	N	 	 	 
539	CNTRY_C	Panama	PN	N	 	 	 
540	CNTRY_C	Poland	PO	N	 	 	 
541	CNTRY_C	Portugal	PT	N	 	 	 
542	CNTRY_C	Romania	RM	N	 	 	 
543	CNTRY_C	Samoa-American	SA	N	 	 	 
544	CNTRY_C	Ireland, Southern	SE	N	 	 	 
545	CNTRY_C	Sri Lanka (Ceylon)	SK	N	 	 	 
546	CNTRY_C	Scotland	SL	N	 	 	 
547	CNTRY_C	Somalia	SM	N	 	 	 
548	CNTRY_C	Sudan	SN	N	 	 	 
549	CNTRY_C	South Africa	SO	N	 	 	 
550	CNTRY_C	Spain	SP	N	 	 	 
551	CNTRY_C	Saudi Arabia	SR	N	 	 	 
552	CNTRY_C	Soviet Union (Russia)	SU	N	 	 	 
553	CNTRY_C	Sweden	SV	N	 	 	 
554	CNTRY_C	Switzerland	SW	N	 	 	 
555	CNTRY_C	Syria	SY	N	 	 	 
556	CNTRY_C	Tanzania	TA	Y	 	 	 
557	CNTRY_C	Thailand	TH	N	 	 	 
558	CNTRY_C	Tunisia	TS	N	 	 	 
559	CNTRY_C	Turkey	TU	N	 	 	 
560	CNTRY_C	Taiwan	TW	N	 	 	 
561	CNTRY_C	Uganda	UG	N	 	 	 
562	CNTRY_C	Uruguay	UR	N	 	 	 
563	CNTRY_C	United States	US	N	 	 	 
564	CNTRY_C	Venezuela	VE	N	 	 	 
565	CNTRY_C	Vietnam	VN	N	 	 	 
